msmarco-passage	qwen3-embed-600m-rerank-rankgpt	trec-covid	0.8994666097201163
msmarco-passage	qwen3-embed-600m-rerank-rankgpt	webis-touche2020	0.3190591563457483
msmarco-passage	qwen3-embed-600m-rerank-rankzephyr	dbpedia-entity	0.49374372391333776
msmarco-passage	qwen3-embed-600m-rerank-rankzephyr	nfcorpus	0.34477314132442044
msmarco-passage	qwen3-embed-600m-rerank-rankzephyr	scidocs	0.22612477071176798
msmarco-passage	qwen3-embed-600m-rerank-rankzephyr	trec-covid	0.8882008213977559
msmarco-passage	qwen3-embed-600m-rerank-rankzephyr	webis-touche2020	0.2575555524947885
msmarco-passage	qwen3-embed-600m-rerank-setmaxheaptopk	dbpedia-entity	0.45299705953594377
msmarco-passage	qwen3-embed-600m-rerank-setmaxheaptopk	nfcorpus	0.3920289180935729
msmarco-passage	qwen3-embed-600m-rerank-setmaxheaptopk	scidocs	0.2073499341471057
msmarco-passage	qwen3-embed-600m-rerank-setmaxheaptopk	trec-covid	0.8155054610642787
msmarco-passage	qwen3-embed-600m-rerank-setmaxheaptopk	webis-touche2020	0.2929503807164462
msmarco-passage	qwen3-embed-600m	arguana	0.45530399679514133
msmarco-passage	qwen3-embed-600m	climate-fever	0.36161634640326845
msmarco-passage	qwen3-embed-600m	dbpedia-entity	0.3947250377111234
msmarco-passage	qwen3-embed-600m	fever	0.8591073081760121
msmarco-passage	qwen3-embed-600m	fiqa	0.4618348999022882
msmarco-passage	qwen3-embed-600m	hotpotqa	0.6515253414490937
msmarco-passage	qwen3-embed-600m	nfcorpus	0.35739350868485775
msmarco-passage	qwen3-embed-600m	nq	0.5290952779207809
msmarco-passage	qwen3-embed-600m	quora	0.8740359128423987
msmarco-passage	qwen3-embed-600m	scidocs	0.22863520463236042
msmarco-passage	qwen3-embed-600m	scifact	0.6898350813066902
msmarco-passage	qwen3-embed-600m	trec-covid	0.8756532881421577
msmarco-passage	qwen3-embed-600m	webis-touche2020	0.2764307671396095
msmarco-passage	splade-v3-rerank-judge	dbpedia-entity	0.3475469066084436
msmarco-passage	splade-v3-rerank-judge	nfcorpus	0.3614552365714969
msmarco-passage	splade-v3-rerank-judge	scidocs	0.15805544519897075
msmarco-passage	splade-v3-rerank-judge	trec-covid	0.7496825201372995
msmarco-passage	splade-v3-rerank-judge	webis-touche2020	0.19637977072981927
msmarco-passage	splade-v3-rerank-judge_expr	dbpedia-entity	0.40510504700606864
msmarco-passage	splade-v3-rerank-judge_expr	nfcorpus	0.39025926153696855
msmarco-passage	splade-v3-rerank-judge_expr	scidocs	0.2002749401116052
msmarco-passage	splade-v3-rerank-judge_expr	trec-covid	0.8032449930020075
msmarco-passage	splade-v3-rerank-judge_expr	webis-touche2020	0.2801517129965185
msmarco-passage	splade-v3-rerank-point	dbpedia-entity	0.3340917354184602
msmarco-passage	splade-v3-rerank-point	nfcorpus	0.34286937082212054
msmarco-passage	splade-v3-rerank-point	scidocs	0.16626233905209437
msmarco-passage	splade-v3-rerank-point	trec-covid	0.7323120030132685
msmarco-passage	splade-v3-rerank-point	webis-touche2020	0.18808057726803384
msmarco-passage	splade-v3-rerank-rankfirst	dbpedia-entity	0.5150831040245092
msmarco-passage	splade-v3-rerank-rankfirst	nfcorpus	0.38307861336877147
msmarco-passage	splade-v3-rerank-rankfirst	scidocs	0.19948401725242154
msmarco-passage	splade-v3-rerank-rankfirst	trec-covid	0.8497192557774664
msmarco-passage	splade-v3-rerank-rankfirst	webis-touche2020	0.3485548506084776
